name,mse_-3.5,ssim_-3.5,ms_ssim_-3.5,mse_3.5,ssim_3.5,ms_ssim_3.5,mse_7.0,ssim_7.0,ms_ssim_7.0,mse_-7.0,ssim_-7.0,ms_ssim_-7.0,mse_4.0,ssim_4.0,ms_ssim_4.0,mse_-4.0,ssim_-4.0,ms_ssim_-4.0,mse_-2.0,ssim_-2.0,ms_ssim_-2.0,mse_2.0,ssim_2.0,ms_ssim_2.0,mse_-3.0,ssim_-3.0,ms_ssim_-3.0,mse_6.0,ssim_6.0,ms_ssim_6.0,mse_-6.0,ssim_-6.0,ms_ssim_-6.0,mse_3.0,ssim_3.0,ms_ssim_3.0,mse_5.0,ssim_5.0,ms_ssim_5.0,mse_-5.0,ssim_-5.0,ms_ssim_-5.0,mse_-2.5,ssim_-2.5,ms_ssim_-2.5,mse_2.5,ssim_2.5,ms_ssim_2.5
5a9e_20150328_173043_297,0.00013008163659833372,0.9999983310699463,0.9999977946281433,0.0001264584279851988,0.9999979138374329,0.9999979138374329,0.00012542640615720302,0.9999979138374329,0.9999980330467224,0.0001301317533943802,0.9999975562095642,0.9999980926513672,9.652657900005579e-05,0.9999992251396179,0.9999983310699463,0.00011403742973925546,0.9999975562095642,0.9999983310699463,0.00012216961476951838,0.9999979138374329,0.9999980926513672,0.0001223919098265469,0.9999983906745911,0.9999979138374329,0.00012297106150072068,0.9999983310699463,0.9999980330467224,0.00011820863437606022,0.9999977946281433,0.999998152256012,9.647168917581439e-05,0.9999990463256836,0.9999983906745911,0.0001249793713213876,0.9999979138374329,0.9999980330467224,0.000124087804579176,0.9999979138374329,0.9999980330467224,0.00021078735881019384,0.9999969601631165,0.999995768070221,0.000102293721283786,0.9999983906745911,0.9999985694885254,0.000125736347399652,0.9999983310699463,0.9999979138374329
6G7M_20150321_145055_658,0.0033223628997802734,0.9995048642158508,0.9999319911003113,0.002856578677892685,0.9995580315589905,0.9999418258666992,0.0028980104252696037,0.9995424151420593,0.999940812587738,0.0032704526092857122,0.9995157122612,0.9999330043792725,0.0020156442187726498,0.999731719493866,0.9999586939811707,0.0022126222029328346,0.9996526837348938,0.9999558329582214,0.003028093371540308,0.9995383620262146,0.9999380111694336,0.002976690884679556,0.9995458126068115,0.9999396204948425,0.0032939137890934944,0.9995085597038269,0.999932587146759,0.0027457161340862513,0.9995613098144531,0.9999437928199768,0.0027593839913606644,0.9995774626731873,0.9999435544013977,0.00323584140278399,0.9995195269584656,0.999933660030365,0.0029885771218687296,0.9995169639587402,0.9999392628669739,0.0031662555411458015,0.99952632188797,0.9999350905418396,0.003169202245771885,0.9995226860046387,0.9999351501464844,0.0024729149881750345,0.9996416568756104,0.9999499320983887
0039_20141007_135645_851,0.0016834172420203686,0.9997498393058777,0.9999670386314392,0.0015932096866890788,0.9997581839561462,0.9999683499336243,0.0017336327582597733,0.999762237071991,0.9999666810035706,0.0016984343528747559,0.9997453093528748,0.9999666213989258,0.0016967407427728176,0.9997397065162659,0.999966561794281,0.0016903294017538428,0.999757707118988,0.9999672770500183,0.0016356522683054209,0.9998033046722412,0.9999690055847168,0.0018734403420239687,0.9998292326927185,0.9999668598175049,0.0016685555456206203,0.9997398257255554,0.9999670386314392,0.0016834390116855502,0.9997503161430359,0.999967098236084,0.0017206267220899463,0.9997841715812683,0.9999671578407288,0.001702300040051341,0.9997460246086121,0.9999664425849915,0.0017584323650225997,0.9998189806938171,0.9999675750732422,0.0015026460168883204,0.9997654557228088,0.9999693036079407,0.0016840860480442643,0.9997518658638,0.999967098236084,0.0017347363755106926,0.9997360110282898,0.9999658465385437
0382_20150924_092037_365,7.359958544839174e-05,0.9999992251396179,0.9999985694885254,9.896358824335039e-05,0.9999992847442627,0.9999980926513672,7.411248952848837e-05,0.9999992847442627,0.9999985694885254,7.645641744602472e-05,0.9999992847442627,0.9999985694885254,8.543924923287705e-05,0.9999995827674866,0.9999983906745911,7.52247215132229e-05,0.9999992847442627,0.9999985694885254,7.429465767927468e-05,0.9999992847442627,0.9999985694885254,8.524335862603039e-05,0.9999993443489075,0.9999983310699463,7.280532736331224e-05,0.9999993443489075,0.9999985694885254,7.46729492675513e-05,0.9999992847442627,0.9999985694885254,7.905806705821306e-05,0.9999995231628418,0.9999983906745911,7.41361582186073e-05,0.9999992847442627,0.9999985694885254,0.0001286596670979634,0.9999988079071045,0.9999975562095642,7.418517634505406e-05,0.9999992847442627,0.9999985694885254,7.580286910524592e-05,0.9999992847442627,0.9999985694885254,7.76585002313368e-05,0.9999992847442627,0.9999985694885254
33TJ_20150606_210228_286,0.00011995242675766349,0.999997615814209,0.9999974370002747,0.00012916649575345218,0.999997615814209,0.9999973773956299,0.00011775783787015826,0.999997615814209,0.9999974370002747,0.00011780615022871643,0.999997615814209,0.9999974370002747,0.00011782582441810519,0.999997615814209,0.9999974370002747,0.00010556638153502718,0.9999979138374329,0.9999979138374329,9.903270984068513e-05,0.9999992251396179,0.999998152256012,0.00011792874283855781,0.999997615814209,0.9999974370002747,0.00011780820932472125,0.999997615814209,0.9999974370002747,0.00011956966045545414,0.9999982714653015,0.999997615814209,0.00011785150854848325,0.999997615814209,0.9999974370002747,0.0001176495206891559,0.999997615814209,0.9999974370002747,0.00011452904436737299,0.999997615814209,0.9999975562095642,0.00011781452485593036,0.999997615814209,0.9999974370002747,0.00011943861318286508,0.999997615814209,0.9999974370002747,0.00013354669499676675,0.999997615814209,0.9999973773956299
c1b1_20150424_203727_155,0.00014023709809407592,0.9999993443489075,0.999997615814209,0.00013531596050597727,0.9999993443489075,0.9999976754188538,0.0001365218049613759,0.9999993443489075,0.9999976754188538,0.00012673012679442763,0.9999993443489075,0.9999976754188538,0.0001382667978759855,0.9999993443489075,0.9999976754188538,0.00016667888849042356,0.9999983310699463,0.9999968409538269,0.00013681832933798432,0.9999993443489075,0.9999976754188538,0.00013057618343736976,0.9999993443489075,0.9999976754188538,0.00013490032870322466,0.9999993443489075,0.9999976754188538,0.00013725647295359522,0.9999993443489075,0.999997615814209,0.00013656060036737472,0.9999993443489075,0.9999976754188538,0.00013799010775983334,0.9999990463256836,0.9999974370002747,0.00014202657621353865,0.9999989867210388,0.9999973177909851,0.00014046877913642675,0.9999993443489075,0.999997615814209,0.00012964781490154564,0.9999993443489075,0.9999977946281433,0.00013664565631188452,0.9999993443489075,0.9999976754188538
5030_20150913_114646_870,0.0002116593241225928,0.9999966025352478,0.9999959468841553,0.0002587928029242903,0.9999954104423523,0.9999949932098389,0.00025641798856668174,0.9999954104423523,0.9999950528144836,0.00024316304188687354,0.9999957084655762,0.9999954104423523,0.0001590611063875258,0.9999983906745911,0.9999971389770508,0.00020759692415595055,0.9999975562095642,0.9999963641166687,0.00024206796661019325,0.9999955296516418,0.9999954104423523,0.00021567697694990784,0.9999963641166687,0.9999959468841553,0.00025041113258339465,0.9999954104423523,0.9999951720237732,0.00023030264128465205,0.9999958872795105,0.9999957084655762,0.00017429709259886295,0.9999983310699463,0.9999968409538269,0.00025325125898234546,0.9999954104423523,0.9999950528144836,0.00024914732784964144,0.9999954700469971,0.999995231628418,0.0003465174522716552,0.9999932646751404,0.9999935030937195,0.00020330303232185543,0.999997615814209,0.9999964833259583,0.00023709745437372476,0.9999954700469971,0.9999954700469971
bee7_20150817_234050_879,0.00011699871538439766,0.9999978542327881,0.9999980926513672,0.00015518513100687414,0.9999971389770508,0.9999973177909851,0.00011670673848129809,0.9999978542327881,0.9999980926513672,0.00011582396109588444,0.9999980926513672,0.9999980330467224,0.00010031874990090728,0.9999982714653015,0.9999983310699463,0.00012548247468657792,0.9999983906745911,0.9999977946281433,9.439749555895105e-05,0.9999983906745911,0.9999985098838806,0.00011446690041339025,0.9999979138374329,0.9999980926513672,0.00011072420602431521,0.9999980926513672,0.9999982714653015,0.00011544154403964058,0.9999979138374329,0.9999980926513672,0.00011667246872093529,0.9999978542327881,0.9999980926513672,0.00011409734725020826,0.9999982714653015,0.9999980926513672,0.00010411562107037753,0.9999982714653015,0.9999983310699463,0.0001080908186850138,0.999998152256012,0.9999982714653015,0.0004689333727583289,0.9999818801879883,0.9999907612800598,0.00011598966375458986,0.9999978542327881,0.9999980926513672
0382_20150920_123855_709,0.0001784068444976583,0.9999958872795105,0.9999971389770508,0.00017424758698325604,0.9999933838844299,0.9999977946281433,0.00017289529205299914,0.9999933838844299,0.9999978542327881,0.00024496944388374686,0.9999917149543762,0.9999961256980896,0.0002789002610370517,0.9999949932098389,0.9999945759773254,0.0001728830102365464,0.9999933838844299,0.9999978542327881,0.00017319487233180553,0.9999931454658508,0.9999979138374329,0.0001736635313136503,0.9999950528144836,0.9999973773956299,0.00017290606047026813,0.9999933838844299,0.9999978542327881,0.00018619904585648328,0.9999933242797852,0.9999973773956299,0.00017289565585087985,0.9999932646751404,0.9999979138374329,0.00018177879974246025,0.9999964833259583,0.9999969005584717,0.00022580115182790905,0.9999921917915344,0.9999966025352478,0.0001729056384647265,0.9999933838844299,0.9999978542327881,0.00022138093481771648,0.9999960064888,0.9999960064888,0.00018099229782819748,0.9999940395355225,0.9999973177909851
33TJ_20150621_132030_737,0.00012959066953044385,0.9999983310699463,0.9999979138374329,0.00016575635527260602,0.9999982714653015,0.9999969601631165,0.00013124941324349493,0.9999983310699463,0.9999979138374329,0.00012959711602889001,0.9999983310699463,0.9999979138374329,0.00024366566503886133,0.9999952912330627,0.9999950528144836,0.0001296491827815771,0.9999983310699463,0.9999979138374329,0.00012958765728399158,0.9999983310699463,0.9999979138374329,0.00015378817624878138,0.9999982714653015,0.9999973177909851,0.0001293635432375595,0.9999983310699463,0.9999979138374329,0.00012958544539287686,0.9999983310699463,0.9999979138374329,0.00018265566905029118,0.9999976754188538,0.9999966621398926,0.0001295950060011819,0.9999983310699463,0.9999979138374329,0.00021354257478378713,0.9999966621398926,0.9999959468841553,0.00012959152809344232,0.9999983310699463,0.9999979138374329,0.00013312466035131365,0.9999985098838806,0.9999977946281433,0.00012932987010572106,0.9999983906745911,0.9999979138374329
0543_20150918_143654_450,0.0002827595453709364,0.9999942183494568,0.999995231628418,0.0002676746516954154,0.9999942183494568,0.9999954104423523,0.0002661556063685566,0.9999942183494568,0.9999954104423523,0.00019806940690614283,0.9999979138374329,0.9999964833259583,0.000203066534595564,0.9999975562095642,0.9999964237213135,0.00027508294442668557,0.9999942183494568,0.999995231628418,0.0003068100195378065,0.9999942183494568,0.9999950528144836,7.42646079743281e-05,0.9999995827674866,0.9999987483024597,0.0002685952640604228,0.9999942183494568,0.9999954104423523,0.00016241254343185574,0.9999980330467224,0.9999971389770508,0.0002847127034328878,0.9999942183494568,0.9999951720237732,0.00025175538030453026,0.9999942779541016,0.9999957084655762,0.00023348387912847102,0.999994695186615,0.9999959468841553,0.0002882542903535068,0.9999942183494568,0.9999952912330627,0.00023744275677017868,0.9999947547912598,0.9999957084655762,0.00027067188057117164,0.9999942183494568,0.9999954104423523
0006_20160723_111931_589,0.00025949659175239503,0.9999929070472717,0.9999958872795105,0.00031101086642593145,0.9999919533729553,0.9999952912330627,0.00024745502742007375,0.9999935030937195,0.9999960064888,0.00030275568133220077,0.9999937415122986,0.9999942779541016,0.00025457527954131365,0.9999924302101135,0.9999963641166687,0.0002806527481880039,0.9999944567680359,0.9999947547912598,0.0004116626805625856,0.9999885559082031,0.9999919533729553,0.00025884583010338247,0.9999930262565613,0.9999959468841553,0.0003274647460784763,0.9999935626983643,0.9999938011169434,0.0002577841223683208,0.999992847442627,0.9999960064888,0.00025453680427744985,0.9999940395355225,0.9999956488609314,0.0002594376273918897,0.9999930262565613,0.9999958872795105,0.0004176979709882289,0.9999868869781494,0.9999920725822449,0.00026187076582573354,0.9999949336051941,0.9999952912330627,0.0002592802920844406,0.9999930262565613,0.9999958872795105,0.0002972188813146204,0.9999923706054688,0.9999956488609314
33TJ_20150612_121651_550,0.0014008107827976346,0.9998769164085388,0.9999765753746033,0.0014073183992877603,0.9998757243156433,0.999976396560669,0.0014094484504312277,0.9998753666877747,0.999976396560669,0.0010131249437108636,0.999910295009613,0.9999824166297913,0.0014665569178760052,0.9998642802238464,0.9999755024909973,0.0011518173851072788,0.9998982548713684,0.9999802112579346,0.0008701054030098021,0.9999651312828064,0.9999844431877136,0.0014172418741509318,0.9998742938041687,0.999976396560669,0.0009284591651521623,0.9999210238456726,0.9999837875366211,0.0014322178903967142,0.9998716711997986,0.9999761581420898,0.001389026758261025,0.9998791813850403,0.9999764561653137,0.0014086689334362745,0.999875545501709,0.999976396560669,0.0008579465793445706,0.9999629855155945,0.9999848008155823,0.001304213423281908,0.9998865127563477,0.9999780058860779,0.001408355194143951,0.9998758435249329,0.9999765753746033,0.0014115796657279134,0.9998750686645508,0.999976396560669
0127_20161105_172413_044,0.0020279574673622847,0.9997062683105469,0.9999604821205139,0.0016711915377527475,0.9998416900634766,0.9999680519104004,0.0019419599557295442,0.9996897578239441,0.9999628663063049,0.001684113871306181,0.9998387694358826,0.999967634677887,0.0017540669068694115,0.9997291564941406,0.9999659061431885,0.0016502803191542625,0.9998435378074646,0.9999685883522034,0.0019249722827225924,0.9997210502624512,0.9999628663063049,0.0015488613862544298,0.9998443722724915,0.9999713897705078,0.0019319268176332116,0.9997245669364929,0.9999625086784363,0.001668010838329792,0.99984210729599,0.9999681115150452,0.0016176366480067372,0.9998438358306885,0.999969482421875,0.001672713435254991,0.9998452663421631,0.9999679923057556,0.0016625907737761736,0.9998427033424377,0.9999682903289795,0.0017627220368012786,0.9997363090515137,0.9999657273292542,0.001802579965442419,0.9997930526733398,0.9999658465385437,0.0021717252675443888,0.9996994137763977,0.9999578595161438
33TJ_20150810_165332_199,0.0008315445738844573,0.9999366402626038,0.9999847412109375,0.0008268687524832785,0.9999373555183411,0.9999848008155823,0.000809457094874233,0.9999493956565857,0.9999847412109375,0.0008286752854473889,0.9999344944953918,0.9999847412109375,0.0008378227357752621,0.9999343752861023,0.9999845623970032,0.0007773697143420577,0.9999589323997498,0.9999854564666748,0.0007955470937304199,0.9999463558197021,0.9999850392341614,0.0008347146213054657,0.9999359250068665,0.9999846816062927,0.0008101587300188839,0.9999389052391052,0.9999850392341614,0.0008379684295505285,0.9999349117279053,0.9999845623970032,0.000814311730209738,0.9999580979347229,0.9999846816062927,0.000831816578283906,0.9999365210533142,0.9999847412109375,0.0008325679809786379,0.9999362826347351,0.9999847412109375,0.0008121712016873062,0.9999412894248962,0.9999849200248718,0.0008367664413526654,0.9999526143074036,0.9999843239784241,0.0008259554742835462,0.9999344944953918,0.9999848008155823
6FHF_20150331_121129_927,0.0014581767609342933,0.9998111724853516,0.9999697208404541,0.0012659833300858736,0.9998913407325745,0.9999740123748779,0.0013869797112420201,0.9998237490653992,0.999971330165863,0.0014466451248154044,0.9998161792755127,0.9999699592590332,0.0012102468172088265,0.9999049305915833,0.9999766945838928,0.0012791537446901202,0.9998958706855774,0.9999745488166809,0.0014037187211215496,0.9998167157173157,0.9999707341194153,0.001402414869517088,0.9998447895050049,0.9999712109565735,0.0013362509198486805,0.99989253282547,0.9999731183052063,0.0014487283769994974,0.9998136162757874,0.9999699592590332,0.0014503148850053549,0.9998152852058411,0.9999699592590332,0.0013125614495947957,0.9998500347137451,0.9999729990959167,0.001207927125506103,0.9999073147773743,0.9999761581420898,0.0014471426839008927,0.9998073577880859,0.9999697804450989,0.0014344999799504876,0.9998242259025574,0.9999703764915466,0.0013329563662409782,0.999851405620575,0.9999729990959167
0009_20160702_165400_591,0.0016088623087853193,0.999857485294342,0.999971866607666,0.0016809988301247358,0.9998193383216858,0.9999713897705078,0.0016844869824126363,0.9998188614845276,0.9999713897705078,0.0016714537050575018,0.9998224377632141,0.9999726414680481,0.00167941115796566,0.999817430973053,0.9999713897705078,0.0016134291654452682,0.9998493194580078,0.9999726414680481,0.0013866989174857736,0.9998772740364075,0.9999732375144958,0.0017002717358991504,0.9998143315315247,0.9999708533287048,0.001476013450883329,0.9998754858970642,0.9999735951423645,0.0016839811578392982,0.9998186230659485,0.999971330165863,0.0016914051957428455,0.9998192191123962,0.9999715685844421,0.0016802153550088406,0.999816358089447,0.999971330165863,0.001682449714280665,0.9998181462287903,0.999971330165863,0.0017387080006301403,0.9998336434364319,0.9999685287475586,0.0016762573504820466,0.9998189806938171,0.9999725222587585,0.0016919337213039398,0.9998330473899841,0.9999721050262451
0009_20160709_211245_216,0.0009442842565476894,0.9999248385429382,0.9999811053276062,0.0010357936844229698,0.9999225735664368,0.9999794363975525,0.001028937054798007,0.9999228119850159,0.999979555606842,0.0009655824396759272,0.9999299049377441,0.9999816417694092,0.0007782714092172682,0.9999573826789856,0.999984085559845,0.0006697751232422888,0.9999594688415527,0.9999881386756897,0.0009732554317452013,0.9999241828918457,0.999980628490448,0.000980329466983676,0.999926745891571,0.9999811053276062,0.0010239161783829331,0.999923050403595,0.9999797940254211,0.0009074439876712859,0.999929666519165,0.999981701374054,0.0010211888002231717,0.9999229311943054,0.9999797344207764,0.0009072877583093941,0.9999366402626038,0.999983012676239,0.0009630679269321263,0.9999299049377441,0.9999819397926331,0.0008238701848313212,0.9999517798423767,0.9999833106994629,0.0009955015266314149,0.9999244809150696,0.999980628490448,0.0010057155741378665,0.9999232292175293,0.9999799728393555
0043_20161007_183337_605,0.0012290911981835961,0.9998960494995117,0.9999753832817078,0.0012220132630318403,0.9998979568481445,0.9999755024909973,0.0013751580845564604,0.9998657703399658,0.9999732971191406,0.0013252614298835397,0.9998857975006104,0.9999735951423645,0.001638221088796854,0.9997689127922058,0.9999691843986511,0.0011994895758107305,0.9998883605003357,0.999976634979248,0.00121943315025419,0.9998957514762878,0.9999757409095764,0.0012964712223038077,0.9999070167541504,0.9999746680259705,0.0012317908694967628,0.9998994469642639,0.9999752044677734,0.0012091072276234627,0.9998950958251953,0.9999759793281555,0.0014505350263789296,0.9997931122779846,0.9999722838401794,0.0012278282083570957,0.999896228313446,0.9999754428863525,0.0015614242292940617,0.9997704029083252,0.9999702572822571,0.0012201525969430804,0.9998919367790222,0.9999761581420898,0.001225232845172286,0.999896228313446,0.9999755024909973,0.0012303490657359362,0.9999026656150818,0.9999753832817078
33TJ_20150625_105012_661,0.0009629756677895784,0.99993497133255,0.999983012676239,0.0002608817594591528,0.999997079372406,0.9999956488609314,0.0009420013520866632,0.999919593334198,0.9999826550483704,0.0010081067448481917,0.9999167919158936,0.9999815821647644,0.00042837511864490807,0.9999663233757019,0.9999926090240479,0.0009672993328422308,0.9999182224273682,0.9999821782112122,0.0004739922296721488,0.9999876022338867,0.9999917149543762,0.0010965518886223435,0.9999118447303772,0.9999799132347107,0.0008400966762565076,0.9999575614929199,0.9999851584434509,0.0009455940453335643,0.9999192357063293,0.9999826550483704,0.00010449242836330086,0.9999997019767761,0.9999985694885254,0.0010055352468043566,0.999917209148407,0.9999815821647644,0.0009527336806058884,0.9999187588691711,0.9999825358390808,0.0010488402331247926,0.999914824962616,0.9999809265136719,9.387682803208008e-05,0.9999980926513672,0.9999987483024597,0.0007518901256844401,0.999971866607666,0.9999867081642151
0155_20160831_141027_360,0.0012377435341477394,0.9999182820320129,0.9999768137931824,0.001261207740753889,0.9999127984046936,0.9999763369560242,0.0012584187788888812,0.9999144673347473,0.9999760985374451,0.0015308605507016182,0.999860942363739,0.9999754428863525,0.0012868518242612481,0.999914824962616,0.9999755024909973,0.0012610459234565496,0.9999241232872009,0.9999764561653137,0.0012543296907097101,0.9999151229858398,0.9999764561653137,0.0014469956513494253,0.9998879432678223,0.9999725222587585,0.0012624907540157437,0.9999141693115234,0.9999759793281555,0.0012654904276132584,0.9999127984046936,0.9999761581420898,0.0013290578499436378,0.9999103546142578,0.9999747276306152,0.0012393731158226728,0.9999197125434875,0.9999768137931824,0.001269964617677033,0.9999138712882996,0.9999759197235107,0.0013806495117023587,0.9998800158500671,0.9999749660491943,0.0012275457847863436,0.9999157786369324,0.9999769330024719,0.001299750991165638,0.9999117851257324,0.9999756217002869
6G7M_20150403_190209_389,0.0006731884204782546,0.999968945980072,0.9999868273735046,0.0006279116496443748,0.9999721646308899,0.9999879002571106,0.000702393357641995,0.9999672770500183,0.9999861121177673,0.0006802439456805587,0.9999680519104004,0.9999866485595703,0.0007014903821982443,0.999967634677887,0.9999861717224121,0.0005187679780647159,0.9999796748161316,0.9999899864196777,0.0005841936799697578,0.999974250793457,0.9999882578849792,0.0006426371983252466,0.999971330165863,0.9999874234199524,0.0007177186198532581,0.9999657273292542,0.9999857544898987,0.0006059827865101397,0.9999733567237854,0.9999882578849792,0.0006959663005545735,0.9999669194221497,0.9999863505363464,0.0006683780811727047,0.9999694228172302,0.9999869465827942,0.001031598076224327,0.9999194145202637,0.9999807476997375,0.0006927502690814435,0.9999668002128601,0.9999863505363464,0.0006594366277568042,0.9999706149101257,0.9999871253967285,0.000551787146832794,0.9999769330024719,0.9999893307685852
0039_20141009_133545_576,0.0010133228497579694,0.9999340176582336,0.9999812245368958,0.0009794095531105995,0.9999410510063171,0.9999816417694092,0.0010179788805544376,0.999931812286377,0.9999807476997375,0.0009777932427823544,0.9999411702156067,0.999981701374054,0.0010957297636196017,0.9999189376831055,0.9999800324440002,0.0011127940379083157,0.9999198913574219,0.9999792575836182,0.0010221254779025912,0.9999321103096008,0.9999807476997375,0.00099661061540246,0.9999362826347351,0.9999814033508301,0.0010225847363471985,0.999930202960968,0.9999811053276062,0.0009801333071663976,0.9999396204948425,0.999981701374054,0.0009816518286243081,0.9999403357505798,0.9999816417694092,0.0010474417358636856,0.9999269843101501,0.9999802708625793,0.0010464155348017812,0.999927818775177,0.9999808669090271,0.0009874022798612714,0.9999375939369202,0.9999814629554749,0.0009863587329164147,0.99993896484375,0.9999815821647644,0.0011156571563333273,0.9999244213104248,0.9999790191650391
0043_20160825_150703_899,0.0011575674870982766,0.9999125599861145,0.9999761581420898,0.0011875499039888382,0.9999064803123474,0.9999762177467346,0.0012473524548113346,0.9998782277107239,0.9999740123748779,0.001180970692075789,0.9999058842658997,0.9999765753746033,0.0011740407207980752,0.9999027848243713,0.9999769330024719,0.0007940774667076766,0.9999570846557617,0.9999832510948181,0.0011378350900486112,0.9999144673347473,0.9999768137931824,0.001170254428870976,0.9998905658721924,0.9999784827232361,0.0011801308719441295,0.999905526638031,0.999976634979248,0.0011718375608325005,0.999908983707428,0.999976396560669,0.0010687070898711681,0.9999220371246338,0.9999778866767883,0.0011690803803503513,0.9998993277549744,0.9999774098396301,0.001178503269329667,0.9999043941497803,0.9999766945838928,0.0011728524696081877,0.9998948574066162,0.9999775886535645,0.0011664308840408921,0.9999106526374817,0.999976396560669,0.0011982996948063374,0.9999165534973145,0.9999755024909973
5a9e_20150328_175433_221,0.0010079753119498491,0.9999035000801086,0.9999814629554749,0.0007488947594538331,0.9999275207519531,0.9999862313270569,0.0011034836061298847,0.9998970031738281,0.9999797940254211,0.0010094227036461234,0.9999034404754639,0.9999814033508301,0.0006796965608373284,0.9999746680259705,0.9999874234199524,0.0010215080110356212,0.9999027848243713,0.9999812245368958,0.0010740087600424886,0.9998960494995117,0.9999803900718689,0.0008244703058153391,0.9999182224273682,0.9999849200248718,0.0010110335424542427,0.9999033808708191,0.9999814033508301,0.0009819896658882499,0.9999052882194519,0.9999821186065674,0.0010374129051342607,0.9999008178710938,0.9999809265136719,0.0007024070364423096,0.9999513626098633,0.9999870657920837,0.0011000483063980937,0.9998933672904968,0.9999799728393555,0.001014495617710054,0.9999032020568848,0.9999814033508301,0.0006694893236272037,0.9999718070030212,0.9999876022338867,0.0009199054329656065,0.9999104142189026,0.9999831318855286
6G7M_20150417_064208_250,0.00024223970831371844,0.9999956488609314,0.9999952912330627,0.0002482837298884988,0.9999962449073792,0.999995231628418,0.0002457152004353702,0.9999964237213135,0.999995231628418,0.0002714119909796864,0.999993085861206,0.9999950528144836,0.0002685149956960231,0.9999876022338867,0.9999954104423523,0.0003489731752779335,0.9999802112579346,0.9999938607215881,0.00024247437249869108,0.9999957084655762,0.9999952912330627,0.0002560624561738223,0.9999951720237732,0.9999950528144836,0.00027510724612511694,0.999992847442627,0.9999948143959045,0.00024113376275636256,0.9999964237213135,0.9999954104423523,0.0002474878274369985,0.9999944567680359,0.999995231628418,0.00024893341469578445,0.9999961256980896,0.999995231628418,0.00030309398425742984,0.9999867081642151,0.999994695186615,0.00025880703469738364,0.999995231628418,0.999995231628418,0.0002506558957975358,0.9999957084655762,0.999995231628418,0.00023653054086025804,0.9999964237213135,0.9999954700469971
1125_20151222_155924_664,0.00027255836175754666,0.9999979138374329,0.9999939799308777,0.00022720992274116725,0.9999985694885254,0.999995231628418,0.0002852675679605454,0.9999983310699463,0.9999943375587463,0.0002770365390460938,0.9999979138374329,0.9999938607215881,0.00028126226970925927,0.9999977946281433,0.9999938011169434,0.00025778700364753604,0.9999968409538269,0.9999949336051941,0.00022846265346743166,0.9999985694885254,0.9999951720237732,0.0003055065171793103,0.9999969005584717,0.9999932646751404,0.00027758083888329566,0.9999978542327881,0.9999938607215881,0.00025374212418682873,0.9999985694885254,0.9999944567680359,0.0002875510836020112,0.999997615814209,0.999993622303009,0.000227262222324498,0.9999985098838806,0.999995231628418,0.0002786997065413743,0.9999977946281433,0.9999938011169434,0.0002891225158236921,0.9999982714653015,0.9999942183494568,0.00023904912814032286,0.9999988675117493,0.9999948143959045,0.0002251703554065898,0.999998152256012,0.9999954104423523
0043_20160916_081536_125,0.0008163689053617418,0.9999387264251709,0.9999852180480957,0.0002657179138623178,0.9999955296516418,0.9999950528144836,0.0006197482580319047,0.9999420642852783,0.9999899864196777,0.0005840244702994823,0.9999463558197021,0.9999904036521912,0.0005860702367499471,0.9999457001686096,0.9999904036521912,0.00019281107233837247,0.9999834895133972,0.9999975562095642,0.00042078131809830666,0.9999826550483704,0.9999923706054688,0.0005946948076598346,0.999943196773529,0.9999905228614807,0.000746703299228102,0.9999516010284424,0.9999864101409912,0.0005843056715093553,0.9999462962150574,0.9999904036521912,0.00012895578402094543,0.9999995231628418,0.9999977946281433,0.0005882748519070446,0.9999449849128723,0.9999904632568359,0.0005848917062394321,0.9999461770057678,0.9999904036521912,0.0006333738565444946,0.9999402165412903,0.9999898076057434,0.0006369652110151947,0.9999701380729675,0.9999884963035583,6.62840175209567e-05,0.9999997019767761,0.9999993443489075
6G7M_20150404_001600_229,0.0015639200573787093,0.9998626708984375,0.999968945980072,0.002229713834822178,0.999644935131073,0.9999566078186035,0.002253130776807666,0.9996423721313477,0.9999558925628662,0.0023429575376212597,0.9996291995048523,0.9999542236328125,0.0014304851647466421,0.9998766779899597,0.9999713897705078,0.0021392330527305603,0.99964839220047,0.9999582171440125,0.002056553028523922,0.9996547698974609,0.9999597668647766,0.0018402168061584234,0.9997437596321106,0.9999635219573975,0.00235985335893929,0.999629557132721,0.9999537467956543,0.0018411350902169943,0.99973464012146,0.9999639391899109,0.0022341294679790735,0.9996433258056641,0.9999563694000244,0.0022024232894182205,0.9996471405029297,0.9999570846557617,0.003597999457269907,0.999469518661499,0.9999315142631531,0.0022875017020851374,0.9996336102485657,0.9999553561210632,0.002147248014807701,0.9996500015258789,0.9999580979347229,0.0013269365299493074,0.9998839497566223,0.9999732971191406
